Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Meteorological,Extreme temperature,Cold wave,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1987,10.0
Geophysical,Earthquake,Ground movement,DZA,Algeria,Northern Africa,Africa,35.964,1.374,1987,1.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1987,
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1987,544.0
Hydrological,Flood,Flood (General),CHE,Switzerland,Western Europe,Europe,,,1987,
Hydrological,Flood,Flood (General),CAN,Canada,Northern America,Americas,,,1987,1.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1987,225.0
Hydrological,Flood,Flood (General),NPL,Nepal,Southern Asia,Asia,,,1987,188.0
Hydrological,Flood,Riverine flood,KOR,Republic of Korea,Eastern Asia,Asia,,,1987,50.0
Hydrological,Flood,Flood (General),VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,,,1987,
Hydrological,Flood,Flood (General),ITA,Italy,Southern Europe,Europe,,,1987,
Hydrological,Flood,Riverine flood,JAM,Jamaica,Latin America and the Caribbean,Americas,,,1987,9.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1987,80.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1987,61.0
Meteorological,Storm,Storm (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1987,1.0
Meteorological,Storm,Storm (General),FJI,Fiji,Melanesia,Oceania,,,1987,1.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1987,19.0
Meteorological,Storm,Storm (General),GRC,Greece,Southern Europe,Europe,,,1987,48.0
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1987,
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1987,63.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1987,40.0
Meteorological,Storm,Storm (General),CHE,Switzerland,Western Europe,Europe,,,1987,1.0
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1987,24.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1987,
Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,,,1987,136.0
Meteorological,Storm,Storm (General),CSK,Czechoslovakia,Eastern Europe,Europe,,,1987,
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1987,9.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1987,
Meteorological,Storm,Storm (General),EGY,Egypt,Northern Africa,Africa,,,1987,30.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1987,40.0
Meteorological,Storm,Storm (General),VNM,Viet Nam,South-eastern Asia,Asia,,,1987,22.0
Hydrological,Mass movement (wet),Avalanche (wet),SUN,Soviet Union,Eastern Europe,Europe,,,1987,26.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1987,35.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1987,7.0
Meteorological,Extreme temperature,Cold wave,TUR,Türkiye,Western Asia,Asia,,,1987,30.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1987,30.0
Hydrological,Mass movement (wet),Avalanche (wet),AFG,Afghanistan,Southern Asia,Asia,,,1987,70.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1987,25.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1987,53.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1987,
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1987,56.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1987,30.0
Hydrological,Flood,Flood (General),FRA,France,Western Europe,Europe,,,1987,23.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1987,50.0
Hydrological,Flood,Riverine flood,CHL,Chile,Latin America and the Caribbean,Americas,,,1987,54.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1987,51.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1987,59.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1987,41.0
Biological,Epidemic,Viral disease,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1987,89.0
Biological,Epidemic,Viral disease,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1987,214.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1987,48.0
Biological,Epidemic,Bacterial disease,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1987,38.0
Meteorological,Storm,Tropical cyclone,BRB,Barbados,Latin America and the Caribbean,Americas,,,1987,
Meteorological,Storm,Tropical cyclone,LCA,Saint Lucia,Latin America and the Caribbean,Americas,,,1987,
Hydrological,Flood,Flood (General),PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,,,1987,231.0
Hydrological,Flood,Flood (General),PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,,,1987,84.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1987,13.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",NZL,New Zealand,Australia and New Zealand,Oceania,,,1987,
Hydrological,Mass movement (wet),Landslide (wet),PYF,French Polynesia,Polynesia,Oceania,,,1987,10.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1987,90.0
Biological,Epidemic,Infectious disease (General),BGD,Bangladesh,Southern Asia,Asia,,,1987,550.0
Hydrological,Flood,Riverine flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1987,11.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1987,4.0
Meteorological,Storm,Tropical cyclone,FSM,Micronesia (Federated States of),Micronesia,Oceania,,,1987,5.0
Biological,Infestation,Grasshopper infestation,TCD,Chad,Sub-Saharan Africa,Africa,,,1987,
Biological,Infestation,Infestation (General),TCD,Chad,Sub-Saharan Africa,Africa,,,1987,
Hydrological,Flood,Flood (General),IRL,Ireland,Northern Europe,Europe,,,1987,
Meteorological,Extreme temperature,Heat wave,GRC,Greece,Southern Europe,Europe,,,1987,1000.0
Hydrological,Mass movement (wet),Landslide (wet),ITA,Italy,Southern Europe,Europe,,,1987,13.0
Climatological,Drought,Drought,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1987,367.0
Climatological,Drought,Drought,SOM,Somalia,Sub-Saharan Africa,Africa,,,1987,600.0
Climatological,Drought,Drought,IND,India,Southern Asia,Asia,,,1987,300.0
Climatological,Drought,Drought,LKA,Sri Lanka,Southern Asia,Asia,,,1987,
Climatological,Drought,Drought,KHM,Cambodia,South-eastern Asia,Asia,,,1987,
Climatological,Drought,Drought,IDN,Indonesia,South-eastern Asia,Asia,,,1987,
Climatological,Drought,Drought,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1987,
Climatological,Drought,Drought,VNM,Viet Nam,South-eastern Asia,Asia,,,1987,
Climatological,Drought,Drought,PHL,Philippines,South-eastern Asia,Asia,,,1987,
Climatological,Drought,Drought,UGA,Uganda,Sub-Saharan Africa,Africa,,,1987,
Climatological,Drought,Drought,MWI,Malawi,Sub-Saharan Africa,Africa,,,1987,
Climatological,Drought,Drought,BRA,Brazil,Latin America and the Caribbean,Americas,,,1987,
Climatological,Drought,Drought,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1987,50.0
Climatological,Drought,Drought,SDN,Sudan,Northern Africa,Africa,,,1987,
Climatological,Drought,Drought,GTM,Guatemala,Latin America and the Caribbean,Americas,,,1987,
Hydrological,Flood,Riverine flood,CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1988,7.0
Biological,Epidemic,Bacterial disease,SDN,Sudan,Northern Africa,Africa,,,1988,2770.0
Biological,Epidemic,Bacterial disease,TCD,Chad,Sub-Saharan Africa,Africa,,,1988,433.0
Biological,Epidemic,Viral disease,CHN,China,Eastern Asia,Asia,,,1988,
Biological,Infestation,Locust infestation,DZA,Algeria,Northern Africa,Africa,,,1988,
Biological,Infestation,Locust infestation,SEN,Senegal,Sub-Saharan Africa,Africa,,,1988,
Biological,Infestation,Infestation (General),SDN,Sudan,Northern Africa,Africa,,,1988,
Meteorological,Extreme temperature,Cold wave,MEX,Mexico,Latin America and the Caribbean,Americas,,,1988,23.0
Biological,Infestation,Infestation (General),MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1988,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,38.111,106.336,1988,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,26.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1988,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,29.974,51.679,1988,1.0
Geophysical,Earthquake,Ground movement,DZA,Algeria,Northern Africa,Africa,36.443,2.759,1988,
Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,13.881,-90.45,1988,5.0
Meteorological,Storm,Storm (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1988,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Hydrological,Flood,Flood (General),HTI,Haiti,Latin America and the Caribbean,Americas,,,1988,15.0
Hydrological,Flood,Flood (General),JAM,Jamaica,Latin America and the Caribbean,Americas,,,1988,
Biological,Epidemic,Viral disease,PER,Peru,Latin America and the Caribbean,Americas,,,1988,200.0
Hydrological,Flood,Riverine flood,BWA,Botswana,Sub-Saharan Africa,Africa,,,1988,8.0
Biological,Epidemic,Bacterial disease,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1988,15.0
Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,,,1988,289.0
Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,,,1988,25.0
Geophysical,Earthquake,Ground movement,BGD,Bangladesh,Southern Asia,Asia,24.688,91.57,1988,2.0
Hydrological,Mass movement (wet),Landslide (wet),IDN,Indonesia,South-eastern Asia,Asia,,,1988,43.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,,,1988,38.0
Geophysical,Mass movement (dry),Rockfall (dry),MAR,Morocco,Northern Africa,Africa,,,1988,31.0
Hydrological,Mass movement (wet),Mudslide,PER,Peru,Latin America and the Caribbean,Americas,,,1988,80.0
Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1988,100.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,,,1988,25.0
Meteorological,Storm,Hail,NPL,Nepal,Southern Asia,Asia,,,1988,70.0
Biological,Infestation,Locust infestation,TUN,Tunisia,Northern Africa,Africa,,,1988,
Hydrological,Mass movement (wet),Avalanche (wet),IND,India,Southern Asia,Asia,,,1988,250.0
Biological,Infestation,Locust infestation,CPV,Cabo Verde,Sub-Saharan Africa,Africa,,,1988,
Geophysical,Volcanic activity,Ash fall,COL,Colombia,Latin America and the Caribbean,Americas,,,1988,
Geophysical,Mass movement (dry),Avalanche (dry),PAK,Pakistan,Southern Asia,Asia,,,1988,50.0
Hydrological,Flood,Riverine flood,DFR,Germany Federal Republic,Western Europe,Europe,,,1988,6.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1988,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,30.89,50.194,1988,
Biological,Infestation,Locust infestation,SEN,Senegal,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1988,
Biological,Infestation,Locust infestation,MLI,Mali,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1988,577.0
Biological,Epidemic,Bacterial disease,GAB,Gabon,Sub-Saharan Africa,Africa,,,1988,
Meteorological,Storm,Lightning/Thunderstorms,KEN,Kenya,Sub-Saharan Africa,Africa,,,1988,50.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Biological,Infestation,Locust infestation,TCD,Chad,Sub-Saharan Africa,Africa,,,1988,
Biological,Epidemic,Parasitic disease,BWA,Botswana,Sub-Saharan Africa,Africa,,,1988,183.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1988,418.0
Biological,Epidemic,Bacterial disease,GHA,Ghana,Sub-Saharan Africa,Africa,,,1988,15.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1988,32.0
Meteorological,Extreme temperature,Cold wave,BRA,Brazil,Latin America and the Caribbean,Americas,,,1988,77.0
Biological,Epidemic,Parasitic disease,NAM,Namibia,Sub-Saharan Africa,Africa,,,1988,100.0
Hydrological,Flood,Riverine flood,RWA,Rwanda,Sub-Saharan Africa,Africa,,,1988,48.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,1.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1988,7.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1988,158.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1988,28.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Hydrological,Flood,Riverine flood,CUB,Cuba,Latin America and the Caribbean,Americas,,,1988,23.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1988,36.0
Hydrological,Flood,Flood (General),PRY,Paraguay,Latin America and the Caribbean,Americas,,,1988,
Biological,Infestation,Locust infestation,NER,Niger,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Flood (General),AFG,Afghanistan,Southern Asia,Asia,,,1988,
Hydrological,Flood,Riverine flood,SUN,Soviet Union,Eastern Europe,Europe,,,1988,
Biological,Epidemic,Bacterial disease,IND,India,Southern Asia,Asia,,,1988,466.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1988,22.0
Biological,Infestation,Locust infestation,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1988,2379.0
Biological,Infestation,Locust infestation,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1988,250.0
Biological,Epidemic,Bacterial disease,MLI,Mali,Sub-Saharan Africa,Africa,,,1988,47.0
Meteorological,Storm,Storm (General),CUB,Cuba,Latin America and the Caribbean,Americas,,,1988,
Hydrological,Flood,Flood (General),BHS,Bahamas,Latin America and the Caribbean,Americas,,,1988,
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1988,65.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1988,70.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1988,5.0
Hydrological,Mass movement (wet),Landslide (wet),SLV,El Salvador,Latin America and the Caribbean,Americas,,,1988,22.0
Hydrological,Mass movement (wet),Landslide (wet),TUR,Türkiye,Western Asia,Asia,,,1988,64.0
Meteorological,Storm,Hail,TCD,Chad,Sub-Saharan Africa,Africa,,,1988,11.0
Biological,Infestation,Locust infestation,TUN,Tunisia,Northern Africa,Africa,,,1988,
Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,,,1988,66.0
Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,,,1988,27.0
Biological,Infestation,Locust infestation,SDN,Sudan,Northern Africa,Africa,,,1988,
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1988,39.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1988,255.0
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1988,61.0
Hydrological,Mass movement (wet),Landslide (wet),KOR,Republic of Korea,Eastern Asia,Asia,,,1988,25.0
Biological,Epidemic,Bacterial disease,IND,India,Southern Asia,Asia,,,1988,445.0
Meteorological,Extreme temperature,Heat wave,GRC,Greece,Southern Europe,Europe,,,1988,56.0
Hydrological,Mass movement (wet),Landslide (wet),CHN,China,Eastern Asia,Asia,,,1988,35.0
Meteorological,Extreme temperature,Heat wave,YUG,Yugoslavia,Southern Europe,Europe,,,1988,38.0
Hydrological,Mass movement (wet),Landslide (wet),CHN,China,Eastern Asia,Asia,,,1988,17.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1988,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1988,6.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1988,
Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,,,1988,54.0
Meteorological,Storm,Lightning/Thunderstorms,PAK,Pakistan,Southern Asia,Asia,,,1988,36.0
Hydrological,Flood,Riverine flood,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,,,1988,63.0
Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,,,1988,196.0
Hydrological,Flood,Riverine flood,HND,Honduras,Latin America and the Caribbean,Americas,,,1988,4.0
Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1988,130.0
Hydrological,Flood,Riverine flood,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1988,2.0
Hydrological,Flood,Riverine flood,NER,Niger,Sub-Saharan Africa,Africa,,,1988,20.0
Hydrological,Flood,Riverine flood,BFA,Burkina Faso,Sub-Saharan Africa,Africa,,,1988,16.0
Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Flood (General),MLI,Mali,Sub-Saharan Africa,Africa,,,1988,17.0
Biological,Epidemic,Bacterial disease,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1988,38.0
Hydrological,Flood,Flood (General),SEN,Senegal,Sub-Saharan Africa,Africa,,,1988,
Hydrological,Flood,Riverine flood,SDN,Sudan,Northern Africa,Africa,,,1988,96.0
Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,,,1988,204.0
Geophysical,Earthquake,Ground movement,UGA,Uganda,Sub-Saharan Africa,Africa,3.02,30.56,1988,
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1988,194.0
Hydrological,Flood,Riverine flood,COL,Colombia,Latin America and the Caribbean,Americas,,,1988,120.0
Hydrological,Flood,Riverine flood,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,,,1988,3.0
Hydrological,Mass movement (wet),Avalanche (wet),NPL,Nepal,Southern Asia,Asia,,,1988,106.0
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,26.755,86.616,1988,382.0
Geophysical,Earthquake,Ground movement,NPL,Nepal,Southern Asia,Asia,26.755,86.616,1988,709.0
Hydrological,Flood,Flood (General),DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1988,
